,Code_INSEE,Tranche_detaillee_unite_urbaine
1498,53276,0.0
1499,85226,4.0
1500,29091,1.0
1501,37015,0.0
1502,13103,5.0
1503,04034,2.0
1504,66114,0.0
1505,47031,5.0
1506,36202,5.0
1507,02126,0.0
1508,28015,2.0
1509,80568,0.0
1510,67061,1.0
1511,63302,1.0
1512,89025,2.0
1513,65123,3.0
1514,38402,0.0
1515,60553,0.0
1516,13205,7.0
1517,62771,7.0
1518,17057,0.0
1519,02203,0.0
1520,64547,7.0
1521,53104,0.0
1522,90032,5.0
1523,17219,2.0
1524,59410,7.0
1525,59615,7.0
1526,01183,4.0
1527,57465,0.0
1528,89130,0.0
1529,01044,0.0
1530,66141,7.0
1531,41018,5.0
1532,92002,8.0
1533,61329,0.0
1534,58095,2.0
1535,13202,7.0
1536,62403,5.0
1537,28196,1.0
1538,80443,0.0
1539,73054,2.0
1540,27510,
1541,79289,0.0
1542,89259,0.0
1543,17051,1.0
1544,62907,7.0
1545,37123,1.0
1546,42105,0.0
1547,49135,0.0
1548,62770,7.0
1549,94069,8.0
1550,73206,0.0
1551,38144,1.0
1552,47323,4.0
1553,59388,1.0
1554,60316,0.0
1555,81140,3.0
1556,62908,0.0
1557,68355,1.0
1558,54533,2.0
1559,35049,2.0
1560,36112,0.0
1561,59367,7.0
1562,14105,
1563,79109,2.0
1564,03095,5.0
1565,67472,1.0
1566,01135,1.0
1567,95680,8.0
1568,59526,4.0
1569,71471,0.0
1570,35224,0.0
1571,04112,4.0
1572,08222,2.0
1573,69204,7.0
1574,13203,7.0
1575,24551,1.0
1576,34002,0.0
1577,45042,3.0
1578,68374,5.0
1579,61365,0.0
1580,35206,7.0
1581,22093,3.0
1582,64102,7.0
1583,17044,0.0
1584,17165,0.0
1585,59249,3.0
1586,85301,0.0
1587,88133,0.0
1588,41042,0.0
1589,68043,7.0
1590,27517,3.0
1591,59230,6.0
1592,45075,7.0
1593,10081,6.0
1594,16242,0.0
1595,43078,4.0
1596,92009,8.0
1597,29005,0.0
1598,78640,8.0
1599,62724,7.0
1600,17485,1.0
1601,67268,7.0
1602,69066,1.0
1603,31278,0.0
1604,60584,6.0
1605,57672,6.0
1606,85302,2.0
1607,13085,2.0
1608,70267,0.0
1609,61382,0.0
1610,43007,0.0
1611,62461,2.0
1612,62318,4.0
1613,59339,7.0
1614,29160,2.0
1615,33019,3.0
1616,68315,4.0
1617,67389,7.0
1618,59056,0.0
1619,24252,0.0
1620,22202,0.0
1621,12176,5.0
1622,85051,2.0
1623,11342,0.0
1624,60325,5.0
1625,29004,2.0
1626,62905,0.0
1627,81289,5.0
1628,17046,0.0
1629,29070,0.0
1630,88011,1.0
1631,28213,2.0
1632,47282,0.0
1633,38560,0.0
1634,59444,4.0
1635,92004,8.0
1636,14762,3.0
1637,22261,0.0
1638,78481,8.0
1639,62795,0.0
1640,30147,0.0
1641,75106,8.0
1642,51210,4.0
1643,38507,4.0
1644,51172,7.0
1645,76474,7.0
1646,76367,1.0
1647,62033,7.0
1648,28362,0.0
1649,59447,7.0
1650,51344,4.0
1651,40324,0.0
1652,67462,3.0
1653,38082,0.0
1654,54431,4.0
1655,32250,0.0
1656,59094,2.0
1657,57296,1.0
1658,44209,2.0
1659,38515,0.0
1660,56094,0.0
1661,29171,4.0
1662,60435,0.0
1663,33290,0.0
1664,26281,5.0
1665,60612,3.0
1666,24077,0.0
1667,74069,0.0
1668,77288,8.0
1669,62755,5.0
1670,33032,7.0
1671,95058,4.0
1672,91223,4.0
1673,59295,4.0
1674,78233,1.0
1675,42170,0.0
1676,14396,0.0
1677,59051,7.0
1678,83009,7.0
1679,37077,2.0
1680,34159,2.0
1681,88009,4.0
1682,18011,1.0
1683,07008,3.0
1684,77050,0.0
1685,44021,0.0
1686,32132,2.0
1687,60369,0.0
1688,59126,0.0
1689,26145,0.0
1690,50345,0.0
1691,86044,0.0
1692,07078,4.0
1693,69141,2.0
1694,83097,2.0
1695,18141,2.0
1696,13033,2.0
1697,74137,1.0
1698,29199,2.0
1699,14333,3.0
1700,57508,6.0
1701,68163,2.0
1702,47132,0.0
1703,33535,7.0
1704,92075,8.0
1705,28223,4.0
1706,46102,3.0
1707,69283,7.0
1708,44158,2.0
1709,34327,7.0
1710,38204,0.0
1711,84076,0.0
1712,68066,5.0
1713,34151,5.0
1714,71176,2.0
1715,08260,0.0
1716,28280,2.0
1717,77323,0.0
1718,59364,3.0
1719,25085,0.0
1720,10288,0.0
1721,80571,1.0
1722,42071,5.0
1723,51055,7.0
1724,01273,0.0
1725,59369,7.0
1726,67528,0.0
1727,38269,2.0
1728,64484,1.0
1729,89478,0.0
1730,76327,0.0
1731,21295,1.0
1732,08064,0.0
1733,22186,1.0
1734,61186,
1735,68112,4.0
1736,26276,0.0
1737,66176,1.0
1738,74281,5.0
1739,65138,0.0
1740,85050,0.0
1741,95271,0.0
1742,01053,5.0
1743,13209,7.0
1744,78305,0.0
1745,44081,1.0
1746,78123,8.0
1747,41204,0.0
1748,53097,2.0
1749,69013,7.0
1750,33284,2.0
1751,77514,8.0
1752,80437,0.0
1753,66228,7.0
1754,67526,0.0
1755,78092,8.0
1756,26220,2.0
1757,29042,2.0
1758,62032,7.0
1759,86227,0.0
1760,57205,1.0
1761,64093,0.0
1762,74298,6.0
1763,89088,0.0
1764,80611,0.0
1765,06029,7.0
1766,55154,0.0
1767,90010,5.0
1768,09160,2.0
1769,64520,6.0
1770,68329,3.0
1771,03091,1.0
1772,44007,0.0
1773,44132,6.0
1774,10426,0.0
1775,35207,2.0
1776,65080,2.0
1777,76100,0.0
1778,35131,4.0
1779,82161,5.0
1780,63472,0.0
1781,54184,7.0
1782,42234,1.0
1783,22084,0.0
1784,71443,0.0
1785,41282,0.0
1786,13077,7.0
1787,40001,2.0
1788,77285,8.0
1789,51264,0.0
1790,06079,7.0
1791,17334,0.0
1792,05065,1.0
1793,38150,7.0
1794,67469,
1795,29260,2.0
1796,13096,1.0
1797,65283,0.0
1798,56029,0.0
1799,47155,0.0
1800,76108,7.0
1801,92062,8.0
1802,52423,0.0
1803,49137,
1804,92078,8.0
1805,34090,7.0
1806,30123,5.0
1807,94028,8.0
1808,67411,2.0
1809,34134,7.0
1810,87166,0.0
1811,50129,5.0
1812,22207,1.0
1813,10351,0.0
1814,28209,5.0
1815,60504,0.0
1816,68205,0.0
1817,17093,1.0
1818,42259,7.0
1819,69279,2.0
1820,14702,
1821,78382,8.0
1822,33330,7.0
1823,33236,2.0
1824,16061,0.0
1825,14341,6.0
1826,06155,7.0
1827,08409,4.0
1828,30276,1.0
1829,18015,2.0
1830,61001,4.0
1831,71439,0.0
1832,38562,4.0
1833,29124,3.0
1834,34095,7.0
1835,70136,0.0
1836,78146,8.0
1837,88008,0.0
1838,55505,4.0
1839,51391,1.0
1840,17314,0.0
1841,44108,0.0
1842,02805,4.0
1843,57160,3.0
1844,53169,0.0
1845,81105,3.0
1846,91027,8.0
1847,88090,2.0
1848,29293,4.0
1849,63221,0.0
1850,35184,2.0
1851,34058,2.0
1852,74090,5.0
1853,77445,8.0
1854,71540,4.0
1855,38314,2.0
1856,48087,0.0
1857,11206,3.0
1858,02668,0.0
1859,67183,0.0
1860,38421,7.0
1861,71499,4.0
1862,77495,8.0
1863,62746,5.0
1864,29024,2.0
1865,31444,0.0
1866,85210,0.0
1867,57480,7.0
1868,56036,2.0
1869,27016,2.0
1870,59386,7.0
1871,74008,6.0
1872,59499,0.0
1873,44188,2.0
1874,27681,4.0
1875,18256,0.0
1876,85047,4.0
1877,57765,0.0
1878,89283,0.0
1879,60526,0.0
1880,66003,2.0
1881,33479,0.0
1882,54339,7.0
1883,57274,0.0
1884,77186,4.0
1885,95052,4.0
1886,23219,0.0
1887,47143,3.0
1888,30334,3.0
1889,80794,0.0
1890,46063,0.0
1891,45253,0.0
1892,32272,0.0
1893,71047,2.0
1894,29027,1.0
1895,52104,4.0
1896,84041,0.0
1897,57474,7.0
1898,91215,8.0
1899,95197,8.0
1900,75102,8.0
1901,64198,6.0
1902,11203,3.0
1903,33281,7.0
1904,77464,8.0
1905,95427,8.0
1906,85288,2.0
1907,13081,7.0
1908,31543,0.0
1909,13047,7.0
1910,63074,0.0
1911,28129,0.0
1912,86054,0.0
1913,73149,0.0
1914,37115,2.0
1915,94046,8.0
1916,56178,3.0
1917,89093,0.0
1918,38140,3.0
1919,14584,
1920,88447,4.0
1921,59271,6.0
1922,01333,1.0
1923,46340,0.0
1924,60134,6.0
1925,40165,0.0
1926,30259,5.0
1927,56193,3.0
1928,34341,1.0
1929,76252,0.0
1930,30356,6.0
1931,73262,4.0
1932,44129,3.0
1933,71342,2.0
1934,02738,4.0
1935,24329,3.0
1936,43025,0.0
1937,38397,7.0
1938,13201,7.0
1939,78158,8.0
1940,73213,6.0
1941,47070,3.0
1942,91345,8.0
1943,33200,7.0
1944,34108,5.0
1945,68118,7.0
1946,68195,7.0
1947,68298,2.0
1948,11253,0.0
1949,79062,2.0
1950,53258,0.0
1951,56013,2.0
1952,89068,0.0
1953,44113,1.0
1954,59130,0.0
1955,67310,0.0
1956,62587,7.0
1957,77513,5.0
1958,54055,0.0
1959,59331,1.0
1960,69089,7.0
1961,63430,3.0
1962,44150,7.0
1963,83108,1.0
1964,31396,0.0
1965,70397,0.0
1966,59356,7.0
1967,62359,0.0
1968,44066,2.0
1969,03048,0.0
1970,21505,0.0
1971,69033,7.0
1972,82144,0.0
1973,55398,0.0
1974,08460,0.0
1975,79183,0.0
1976,85006,0.0
1977,14249,1.0
1978,59092,7.0
1979,21054,4.0
1980,32410,0.0
1981,31424,7.0
1982,18261,0.0
1983,57647,6.0
1984,69282,7.0
1985,30155,3.0
1986,22346,0.0
1987,76705,7.0
1988,54300,7.0
1989,35139,2.0
1990,31203,7.0
1991,83098,7.0
1992,06114,7.0
1993,38563,7.0
1994,49244,3.0
1995,79329,3.0
1996,60368,5.0
1997,78402,3.0
1998,78190,8.0
1999,71468,0.0
2000,12067,0.0
2001,14394,0.0
2002,10299,0.0
2003,01071,3.0
2004,56259,0.0
2005,10064,1.0
2006,66179,0.0
2007,27467,4.0
2008,21072,0.0
2009,69149,7.0
2010,68310,
2011,38113,0.0
2012,02371,5.0
2013,40178,0.0
2014,01304,1.0
2015,49186,
2016,81175,0.0
2017,50402,1.0
2018,73204,3.0
2019,16095,0.0
2020,67359,5.0
2021,80222,0.0
2022,27153,0.0
2023,07019,4.0
2024,52353,1.0
2025,62730,0.0
2026,41075,0.0
2027,60029,1.0
2028,07346,1.0
2029,50611,
2030,38229,7.0
2031,59185,7.0
2032,51549,0.0
2033,34118,0.0
2034,45018,0.0
2035,14371,2.0
2036,79202,3.0
2037,30294,5.0
2038,76057,4.0
2039,43016,0.0
2040,67046,5.0
2041,03190,4.0
2042,63195,2.0
2043,27473,0.0
2044,74220,6.0
2045,37200,0.0
2046,35127,0.0
2047,76464,0.0
2048,21655,0.0
2049,02191,0.0
2050,38169,7.0
2051,86298,0.0
2052,93027,8.0
2053,94048,8.0
2054,51569,0.0
2055,29226,0.0
2056,59124,0.0
2057,53103,0.0
2058,76384,4.0
2059,88081,3.0
2060,80188,0.0
2061,14327,6.0
2062,25364,0.0
2063,33065,7.0
2064,22213,1.0
2065,79098,
2066,94017,8.0
2067,02019,0.0
2068,42052,2.0
2069,13110,7.0
2070,36208,0.0
2071,61133,0.0
2072,32022,0.0
2073,57156,0.0
2074,78407,0.0
2075,16102,4.0
2076,51506,5.0
2077,93071,8.0
2078,81097,0.0
2079,29197,2.0
2080,07149,0.0
2081,42129,1.0
2082,19123,5.0
2083,45345,0.0
2084,26166,3.0
2085,88415,4.0
2086,57683,6.0
2087,62563,7.0
2088,62041,5.0
2089,49103,
2090,89480,0.0
2091,03036,1.0
2092,33227,3.0
2093,21459,0.0
2094,11103,1.0
2095,84034,1.0
2096,01383,0.0
2097,59546,0.0
2098,68334,4.0
2099,54157,1.0
2100,80620,2.0
2101,78420,2.0
2102,69197,2.0
2103,77389,8.0
2104,02028,4.0
2105,03098,5.0
2106,38013,3.0
2107,91661,8.0
2108,91553,8.0
2109,84019,3.0
2110,83120,7.0
2111,60542,0.0
2112,38085,4.0
2113,80132,0.0
2114,80724,6.0
2115,77183,3.0
2116,68042,1.0
2117,59560,7.0
2118,31056,7.0
2119,02643,0.0
2120,84037,0.0
2121,29198,0.0
2122,86115,6.0
2123,25349,0.0
2124,35196,2.0
2125,38398,3.0
2126,64131,3.0
2127,29103,3.0
2128,50066,4.0
2129,2A028,0.0
2130,24442,0.0
2131,49206,
2132,61170,0.0
2133,10276,1.0
2134,68021,2.0
2135,93077,8.0
2136,62193,5.0
2137,92007,8.0
2138,73097,0.0
2139,68384,1.0
2140,62349,7.0
2141,78644,8.0
2142,33267,
2143,54118,0.0
2144,74089,4.0
2145,78403,8.0
2146,31291,7.0
2147,51230,4.0
2148,24312,0.0
2149,17257,0.0
2150,80039,0.0
2151,29213,0.0
2152,83033,3.0
2153,59648,7.0
2154,67519,2.0
2155,76319,7.0
2156,27105,7.0
2157,31181,0.0
2158,13040,7.0
2159,56176,4.0
2160,15169,0.0
2161,63149,0.0
2162,09225,4.0
2163,31111,0.0
2164,34298,3.0
2165,17013,0.0
2166,67458,5.0
2167,02093,0.0
2168,44077,0.0
2169,83050,5.0
2170,30034,2.0
2171,32397,0.0
2172,30156,6.0
2173,91081,0.0
2174,68358,0.0
2175,22210,3.0
2176,62693,7.0
2177,30228,0.0
2178,87039,0.0
2179,53153,0.0
2180,76714,2.0
2181,14117,4.0
2182,88069,0.0
2183,38315,3.0
2184,59225,6.0
2185,54286,3.0
2186,31149,7.0
2187,66021,7.0
2188,91540,2.0
2189,60662,0.0
2190,29212,7.0
2191,25495,1.0
2192,27250,
2193,33343,0.0
2194,13015,7.0
2195,67267,7.0
2196,64537,0.0
2197,68271,7.0
2198,43080,0.0
2199,83016,7.0
2200,10323,3.0
2201,93061,8.0
2202,34213,5.0
2203,11284,0.0
2204,02527,0.0
2205,30122,0.0
2206,21515,7.0
2207,38451,1.0
2208,45017,0.0
2209,58208,0.0
2210,86049,0.0
2211,71590,0.0
2212,74011,
2213,30141,2.0
2214,59013,7.0
2215,62099,5.0
2216,09245,4.0
2217,08429,0.0
2218,72008,7.0
2219,60491,0.0
2220,41249,0.0
2221,36165,0.0
2222,16191,0.0
2223,91432,8.0
2224,54377,0.0
2225,69029,7.0
2226,44190,7.0
2227,94001,8.0
2228,76481,7.0
2229,27255,
2230,76263,0.0
2231,41218,0.0
2232,02332,0.0
2233,74309,0.0
2234,45305,0.0
2235,90091,0.0
2236,74169,5.0
2237,03160,0.0
2238,30263,1.0
2239,29209,1.0
2240,59336,1.0
2241,30028,4.0
2242,30288,4.0
2243,41151,2.0
2244,86166,
2245,21355,7.0
2246,28358,1.0
2247,69094,7.0
2248,60699,0.0
2249,67520,2.0
2250,84092,7.0
2251,14005,0.0
2252,42147,4.0
2253,94038,8.0
2254,14636,
2255,83004,5.0
2256,06161,7.0
2257,22214,1.0
2258,80687,0.0
2259,83021,0.0
2260,59327,7.0
2261,45233,0.0
2262,71249,0.0
2263,91525,3.0
2264,44047,7.0
2265,69206,4.0
2266,79351,0.0
2267,18237,0.0
2268,56062,0.0
2269,01033,3.0
2270,76527,0.0
2271,02112,0.0
2272,06010,7.0
2273,60040,0.0
2274,21464,2.0
2275,88181,4.0
2276,44208,0.0
2277,37086,0.0
2278,71095,0.0
2279,56180,0.0
2280,56165,2.0
2281,26037,2.0
2282,42335,0.0
2283,13054,7.0
2284,08278,0.0
2285,88076,0.0
2286,68375,7.0
2287,69143,7.0
2288,30041,0.0
2289,68348,4.0
2290,47314,0.0
2291,57748,0.0
2292,62894,3.0
2293,41029,0.0
2294,13041,7.0
2295,42110,7.0
2296,33005,3.0
2297,69024,3.0
2298,26206,2.0
2299,89418,2.0
2300,54028,4.0
2301,27394,7.0
2302,72228,0.0
2303,37251,0.0
2304,61117,4.0
2305,19222,0.0
2306,21173,0.0
2307,25497,0.0
2308,22197,0.0
2309,40331,0.0
2310,63164,7.0
2311,22349,0.0
2312,68063,4.0
2313,78062,2.0
2314,63014,7.0
2315,01454,0.0
2316,56137,0.0
2317,68132,0.0
2318,35278,7.0
2319,22070,4.0
2320,76403,0.0
2321,64269,6.0
2322,93073,8.0
2323,13106,7.0
2324,88383,4.0
2325,86207,0.0
2326,28214,1.0
2327,49273,
2328,14271,6.0
2329,16113,6.0
2330,29176,0.0
2331,41226,4.0
2332,87152,0.0
2333,57019,7.0
2334,33154,3.0
2335,79049,3.0
2336,58081,0.0
2337,69096,7.0
2338,95229,8.0
2339,62523,7.0
2340,14229,1.0
2341,43184,7.0
2342,02290,4.0
2343,68343,2.0
2344,39368,2.0
2345,62427,7.0
2346,54043,3.0
2347,58295,0.0
2348,42249,0.0
2349,54214,0.0
2350,33355,0.0
2351,61230,0.0
2352,38155,1.0
2353,54580,4.0
2354,57200,0.0
2355,87141,0.0
2356,80296,0.0
2357,63425,1.0
2358,36159,5.0
2359,07026,0.0
2360,26085,1.0
2361,67546,0.0
2362,76552,7.0
2363,2A090,0.0
2364,67543,3.0
2365,66213,7.0
2366,84003,3.0
2367,80699,0.0
2368,68308,1.0
2369,38376,0.0
2370,62750,1.0
2371,35209,
2372,60130,0.0
2373,18030,0.0
2374,86039,0.0
2375,31557,7.0
2376,63029,0.0
2377,37156,7.0
2378,31042,1.0
2379,95394,8.0
2380,88026,0.0
2381,54253,0.0
2382,60500,2.0
2383,73255,1.0
2384,77067,8.0
2385,56001,4.0
2386,48188,0.0
2387,23168,0.0
2388,59555,0.0
2389,76418,0.0
2390,50164,0.0
2391,31480,0.0
2392,76103,7.0
2393,49301,4.0
2394,95424,8.0
2395,68004,2.0
2396,33262,1.0
2397,66172,7.0
2398,76216,7.0
2399,28373,1.0
2400,91174,8.0
2401,95563,8.0
2402,18098,0.0
2403,42223,7.0
2404,62178,7.0
2405,25571,0.0
2406,69146,
2407,31516,7.0
2408,23195,3.0
2409,95598,8.0
2410,77450,8.0
2411,95091,8.0
2412,22081,1.0
2413,62338,7.0
2414,53077,1.0
2415,69289,1.0
2416,29189,7.0
2417,72319,0.0
2418,77473,0.0
2419,67135,0.0
2420,59537,0.0
2421,85084,2.0
2422,77128,4.0
2423,77487,8.0
2424,30027,5.0
2425,62119,7.0
2426,13060,7.0
2427,91408,0.0
2428,80133,0.0
2429,92077,8.0
2430,74264,5.0
2431,57659,5.0
2432,30019,5.0
2433,40253,0.0
2434,68258,7.0
2435,80410,2.0
2436,67168,4.0
2437,04160,0.0
2438,76475,7.0
2439,19202,5.0
2440,38553,4.0
2441,08132,0.0
2442,67296,7.0
2443,78324,0.0
2444,33449,7.0
2445,60124,0.0
2446,85145,0.0
2447,33185,0.0
2448,76164,1.0
2449,13024,1.0
2450,73259,1.0
2451,2A209,0.0
2452,62614,0.0
2453,32030,0.0
2454,43159,0.0
2455,37035,0.0
2456,62555,7.0
2457,28113,2.0
2458,70289,0.0
2459,53096,2.0
2460,85096,1.0
2461,85223,0.0
2462,56262,1.0
2463,95572,8.0
2464,74213,6.0
2465,14383,1.0
2466,35051,7.0
2467,74093,
2468,65062,5.0
2469,26370,0.0
2470,94073,8.0
2471,57221,6.0
2472,92022,8.0
2473,30060,6.0
2474,40326,0.0
2475,78621,8.0
2476,68008,0.0
2477,29075,7.0
2478,69069,7.0
2479,62132,7.0
2480,17389,0.0
2481,24154,0.0
2482,07042,2.0
2483,38274,
2484,63124,7.0
2485,31113,7.0
2486,53130,5.0
2487,59585,7.0
2488,09231,0.0
2489,76635,0.0
2490,30351,7.0
2491,82112,4.0
2492,18050,1.0
2493,45226,0.0
2494,25456,0.0
2495,44203,2.0
2496,10060,6.0
2497,30217,2.0
2498,62850,0.0
2499,60095,0.0
2500,74025,0.0
2501,44018,7.0
2502,06123,7.0
2503,17300,6.0
2504,24311,1.0
2505,72386,7.0
2506,59146,7.0
2507,31547,7.0
2508,40287,0.0
2509,78586,8.0
2510,72223,0.0
2511,85180,
2512,2A006,0.0
2513,38377,4.0
2514,40224,2.0
2515,62847,7.0
2516,55497,0.0
2517,68059,1.0
2518,62713,7.0
2519,52021,0.0
2520,59252,5.0
2521,13113,7.0
2522,06044,7.0
2523,91363,8.0
2524,28348,3.0
2525,62160,5.0
2526,47137,0.0
2527,33180,0.0
2528,25132,0.0
2529,31082,0.0
2530,44192,0.0
2531,53138,
2532,39306,4.0
2533,69276,7.0
2534,60374,1.0
2535,62774,5.0
2536,89195,0.0
2537,47069,5.0
2538,22123,
2539,44124,0.0
2540,69273,7.0
2541,72211,0.0
2542,63103,4.0
2543,86200,0.0
2544,77014,4.0
2545,45053,2.0
2546,78029,8.0
2547,30284,5.0
2548,44213,2.0
2549,30295,1.0
2550,69112,7.0
2551,39482,
2552,68331,1.0
2553,06012,5.0
2554,49019,
2555,78423,8.0
2556,77318,0.0
2557,13211,7.0
2558,57757,6.0
2559,11262,5.0
2560,79174,2.0
2561,22136,2.0
2562,14102,0.0
2563,77141,4.0
2564,05116,0.0
2565,90063,0.0
2566,66103,0.0
2567,31187,3.0
2568,95288,8.0
2569,29274,2.0
2570,28343,0.0
2571,60670,6.0
2572,93045,8.0
2573,10265,6.0
2574,12068,0.0
2575,61491,0.0
2576,56097,1.0
2577,41001,0.0
2578,15162,1.0
2579,39035,1.0
2580,59571,2.0
2581,77096,2.0
2582,57106,1.0
2583,44029,2.0
2584,53119,5.0
2585,69103,3.0
2586,91691,8.0
2587,11210,0.0
2588,22203,0.0
2589,30043,0.0
2590,22177,1.0
2591,77336,0.0
2592,49289,
2593,61177,
2594,07183,1.0
2595,92023,8.0
2596,11150,0.0
2597,86209,0.0
2598,33366,4.0
2599,35187,0.0
2600,88345,0.0
2601,45208,5.0
2602,59172,7.0
2603,64007,3.0
2604,35249,0.0
2605,50003,2.0
2606,72320,7.0
2607,13039,7.0
2608,68366,1.0
2609,63042,7.0
2610,29254,4.0
2611,80125,0.0
2612,67466,0.0
2613,03083,0.0
2614,67343,7.0
2615,2B039,0.0
2616,51515,0.0
2617,68155,5.0
2618,85014,0.0
2619,78335,8.0
2620,62108,4.0
2621,57712,0.0
2622,60101,0.0
2623,01016,0.0
2624,93059,8.0
2625,65007,0.0
2626,83099,5.0
2627,87201,1.0
2628,62457,7.0
2629,76492,0.0
2630,59166,0.0
2631,77190,0.0
2632,52079,1.0
2633,26208,0.0
2634,06149,7.0
2635,61025,
2636,69243,3.0
2637,95488,8.0
2638,14015,0.0
2639,76167,7.0
2640,35161,0.0
2641,25033,2.0
2642,37048,0.0
2643,14190,0.0
2644,91339,8.0
2645,19069,0.0
2646,60051,0.0
2647,66190,1.0
2648,63395,0.0
2649,13050,2.0
2650,47307,0.0
2651,17264,6.0
2652,29020,2.0
2653,69044,7.0
2654,60322,0.0
2655,56173,0.0
2656,22014,0.0
2657,79337,1.0
2658,66210,2.0
2659,60015,3.0
2660,12069,0.0
2661,76473,1.0
2662,18156,0.0
2663,27428,2.0
2664,61278,0.0
2665,57602,0.0
2666,81227,5.0
2667,12164,0.0
2668,24102,5.0
2669,86140,1.0
2670,77438,8.0
2671,77114,1.0
2672,71202,0.0
2673,2B150,0.0
2674,63269,0.0
2675,17359,0.0
2676,83089,0.0
2677,27134,0.0
2678,35001,2.0
2679,46042,4.0
2680,64407,7.0
2681,77078,3.0
2682,62643,5.0
2683,26337,0.0
2684,2B049,0.0
2685,78246,0.0
2686,44176,2.0
2687,91687,8.0
2688,89461,0.0
2689,72077,0.0
2690,36093,1.0
2691,50610,0.0
2692,68166,7.0
2693,74062,3.0
2694,17243,0.0
2695,60017,0.0
2696,61494,0.0
2697,14044,0.0
2698,37226,1.0
2699,51262,3.0
2700,42224,0.0
2701,74083,4.0
2702,59028,7.0
2703,39499,0.0
2704,74311,2.0
2705,95555,8.0
2706,60341,2.0
2707,71358,0.0
2708,34126,3.0
2709,81120,2.0
2710,95051,8.0
2711,59377,2.0
2712,92046,8.0
2713,05093,0.0
2714,79189,3.0
2715,80677,0.0
2716,69088,7.0
2717,62491,7.0
2718,38291,0.0
2719,49373,2.0
2720,51507,1.0
2721,64140,7.0
2722,22106,5.0
2723,02315,0.0
2724,69234,0.0
2725,79147,0.0
2726,62560,3.0
2727,67485,0.0
2728,38223,5.0
2729,17080,0.0
2730,74018,5.0
2731,33229,3.0
2732,50294,5.0
2733,06038,7.0
2734,38236,0.0
2735,21683,0.0
2736,59018,0.0
2737,2B087,0.0
2738,42146,0.0
2739,11435,0.0
2740,50462,0.0
2741,39526,2.0
2742,42294,5.0
2743,55291,2.0
2744,45085,1.0
2745,2B309,5.0
2746,32169,0.0
2747,78358,8.0
2748,95604,4.0
2749,44201,2.0
2750,59383,7.0
2751,29284,4.0
2752,76591,0.0
2753,63032,7.0
2754,83082,0.0
2755,38097,4.0
2756,80126,1.0
2757,88015,0.0
2758,44013,0.0
2759,45082,2.0
2760,22113,4.0
2761,65164,0.0
2762,59311,0.0
2763,90093,5.0
2764,72013,0.0
2765,50435,0.0
2766,59226,0.0
2767,22353,4.0
2768,76400,1.0
2769,37139,7.0
2770,39364,0.0
2771,63057,0.0
2772,70331,0.0
2773,68295,1.0
2774,29046,3.0
2775,26054,0.0
2776,29060,4.0
2777,15160,0.0
2778,36131,0.0
2779,29111,0.0
2780,26365,0.0
2781,02702,0.0
2782,76088,0.0
2783,25508,0.0
2784,57012,6.0
2785,61339,0.0
2786,59014,7.0
2787,77174,0.0
2788,14731,0.0
2789,28140,3.0
2790,32075,0.0
2791,06118,1.0
2792,64109,6.0
2793,87099,0.0
2794,56146,0.0
2795,46019,
2796,32319,0.0
2797,70421,1.0
2798,76557,0.0
2799,76231,7.0
2800,46297,0.0
2801,62473,7.0
2802,57663,7.0
2803,84138,2.0
2804,89387,4.0
2805,67556,0.0
2806,51105,0.0
2807,35095,2.0
2808,57089,2.0
2809,34272,5.0
2810,42128,0.0
2811,69136,7.0
2812,86163,0.0
2813,77020,0.0
2814,08085,0.0
2815,94034,8.0
2816,03200,4.0
2817,35347,0.0
2818,91105,8.0
2819,36140,0.0
2820,03022,0.0
2821,50477,
2822,50082,2.0
2823,08140,2.0
2824,22229,0.0
2825,09122,3.0
2826,72115,0.0
2827,51455,0.0
2828,49108,
2829,56046,1.0
2830,57171,0.0
2831,69228,0.0
2832,39209,0.0
2833,50206,
2834,26165,3.0
2835,67327,0.0
2836,68119,0.0
2837,59483,0.0
2838,37066,0.0
2839,59449,3.0
2840,51531,1.0
2841,33160,0.0
2842,21201,0.0
2843,08339,0.0
2844,38508,0.0
2845,34178,1.0
2846,18055,0.0
2847,52213,0.0
2848,57049,7.0
2849,30317,1.0
2850,31356,0.0
2851,07302,0.0
2852,45232,7.0
2853,71016,0.0
2854,32013,4.0
2855,34104,0.0
2856,62488,0.0
2857,78571,3.0
2858,37003,7.0
2859,13108,4.0
2860,26273,0.0
2861,43190,0.0
2862,85107,
2863,55502,1.0
2864,64374,0.0
2865,35233,0.0
2866,41047,5.0
2867,35012,2.0
2868,50032,0.0
2869,18076,0.0
2870,38517,2.0
2871,69138,0.0
2872,69277,7.0
2873,88039,0.0
2874,23039,0.0
2875,58160,1.0
2876,68319,
2877,80725,6.0
2878,91216,8.0
2879,22259,4.0
2880,15268,0.0
2881,14408,2.0
2882,12234,0.0
2883,76212,7.0
2884,79074,0.0
2885,59384,0.0
2886,38432,0.0
2887,45016,0.0
2888,60224,0.0
2889,38423,7.0
2890,84141,7.0
